,Date,search_word,User,Tweets,Sarcastic,compound,Happy,Angry,Surprise,Sad,Fear,Sentiment
620,2021-10-10 21:54:15,@amazon,Kimmie219,thank you,not_sarcastic,0.3612,0.0,0.0,0.0,0.0,0.0,Positive
621,2021-10-10 21:54:07,@amazon,ElizabethfromN,problem 1 is davenport and anyone who supports her methods everyone w…,sarcastic,-0.0516,0.0,0.0,0.0,0.0,1.0,Negative
622,2021-10-10 21:54:05,@amazon,gladwethoughtof,reading for the whole family or follow the links below halloween pumpkin where are you…,sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
623,2021-10-10 21:53:52,@amazon,_smartir,ordered dog grooming shears from and received what looks like harem pants lol,not_sarcastic,0.6486,0.0,0.0,1.0,0.0,0.0,Positive
624,2021-10-10 21:53:49,@amazon,CoinsMeiji,231 | dear andy jassy thank you for always being ahead of your time help the community by accepting virtu…,not_sarcastic,0.8555,0.0,0.0,0.67,0.33,0.0,Positive
625,2021-10-10 21:51:20,@amazon,karisastinson,this arrived brokenunusablei can not return it yall need to fix this policy,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
626,2021-10-10 21:51:12,@amazon,Thuggizzle,purchase on by clicking here purchase on by clicking here…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
627,2021-10-10 21:49:50,@amazon,godayyah,my account was suspended a week ago by robot filters without any r…,not_sarcastic,-0.4767,0.0,0.0,0.0,0.0,1.0,Negative
628,2021-10-10 21:49:07,@amazon,ElizabethfromN,needs to stop the outrageous levels of child arrests and in…,not_sarcastic,-0.7964,0.0,0.0,1.0,0.0,0.0,Negative
629,2021-10-10 21:46:11,@amazon,KukicAdo,gee thanks love to spend 30 minutes correcting an issue that shouldn’t have ever happened in the first…,not_sarcastic,0.7964,0.33,0.0,0.67,0.0,0.0,Positive
630,2021-10-10 21:45:58,@amazon,ep_preston,not my best but another pic using pinkreligionpalette collection ‍ i really enjoyed cr…,not_sarcastic,0.5727,0.33,0.0,0.67,0.0,0.0,Positive
631,2021-10-10 21:43:45,@amazon,worldofmusicBH,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
632,2021-10-10 21:42:22,@amazon,LouLouLeRoux,why are amazon drivers the laziest of all the couriers you use they don’t try to enter buildin…,not_sarcastic,-0.4588,0.0,0.0,0.0,0.0,0.0,Negative
633,2021-10-10 21:41:28,@amazon,gulab_a_singh,think twice before you buy from  especially expensive items,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
634,2021-10-10 21:41:02,@amazon,msaveragejoe,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
635,2021-10-10 21:40:03,@amazon,MissCPWalker,unless i’m missing something i appear to have been sold an gift card with no actual card inside from…,sarcastic,-0.128,0.0,0.0,0.0,0.67,0.33,Negative
636,2021-10-10 21:36:02,@amazon,ChrystYoung,today was a good day  season 2 episode 4 on the way ,not_sarcastic,0.4404,0.67,0.0,0.0,0.33,0.0,Positive
637,2021-10-10 21:35:36,@amazon,Takethisbread,you can buy protocols of the elders of zion on fb and  disgusting,sarcastic,-0.5267,0.0,0.0,0.0,1.0,0.0,Negative
638,2021-10-10 21:34:49,@amazon,ValerieSalter5,teachertwitter hi i am not asking fo…,not_sarcastic,0.0,0.0,1.0,0.0,0.0,0.0,Neutral
639,2021-10-10 21:34:12,@amazon,LNBlok,amazon customer care social media teams are disgusting and mythomaniac…,not_sarcastic,0.128,0.0,0.0,0.0,0.5,0.5,Positive
640,2021-10-10 21:31:04,@amazon,KukicAdo,i am officially done being an prime member or customer in general i purchased an official apple case direc…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
641,2021-10-10 21:30:50,@amazon,humanwatches,garmin fenix 3 gps watch red renewed watches clock jewelry trends fashion amazon…,not_sarcastic,0.0,0.0,0.33,0.67,0.0,0.0,Neutral
642,2021-10-10 21:29:03,@amazon,MrsAchtorELL,after glow day is bat day turning my room into a cave call me crazy lol i h…,not_sarcastic,0.1027,0.29,0.14,0.29,0.0,0.29,Positive
643,2021-10-10 21:29:02,@amazon,simplyreadnet,enjoy every moment in life and do not forget to smile thanks for making the world a better place ,not_sarcastic,0.8204,0.25,0.12,0.12,0.12,0.38,Positive
644,2021-10-10 21:28:10,@amazon,JerryiCameron,bro y’all better hurry up i want my package now,not_sarcastic,0.4939,0.0,0.0,1.0,0.0,0.0,Positive
645,2021-10-10 21:28:06,@amazon,jonblake03,bc the smile logo is upside down,not_sarcastic,0.3612,1.0,0.0,0.0,0.0,0.0,Positive
646,2021-10-10 21:23:46,@amazon,StefaniannaAnna,i hate amazon more and more terrible customer service stuff goes missing comes three days late is cheap…,not_sarcastic,-0.8341,0.12,0.12,0.12,0.38,0.25,Negative
647,2021-10-10 21:23:09,@amazon,FeliciaHardcas2,hey your company is jerking me around on a refund i can’t seem to get this resolved what part of you can’…,sarcastic,0.2204,0.0,0.0,0.33,0.33,0.33,Positive
648,2021-10-10 21:22:12,@amazon,ella_knightly,congratulations,not_sarcastic,0.5994,0.0,0.0,0.0,0.0,0.0,Positive
649,2021-10-10 21:22:05,@amazon,Teacherscare101,show pictures,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
650,2021-10-10 21:20:37,@amazon,mirovinna1,speaking of medicare for all this would take a ton of pressure off small business that often than not c…,not_sarcastic,-0.296,0.0,0.0,0.0,0.0,1.0,Negative
651,2021-10-10 21:19:28,@amazon,Jeanpet07725158,tutu wedding dress flower girl dress dance fairy costume by handmadetreaboutique via…,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
652,2021-10-10 21:19:24,@amazon,VickySh31026038,and no help from anyone i want my refund back i cant waste my 3000rs for this shit no help from customer carekin…,sarcastic,-0.7298,0.0,0.0,1.0,0.0,0.0,Negative
653,2021-10-10 21:18:22,@amazon,rai_padmini,recently viewed this video looks wowwwwwwwwwww  that is you guys are taking this much time…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
654,2021-10-10 21:17:42,@amazon,UGodDaProduczar,just charged me twice in 3 days for prime membership and the rep on the phone is lying about it it got ded…,not_sarcastic,-0.6369,0.67,0.0,0.0,0.0,0.33,Negative
655,2021-10-10 21:17:17,@amazon,bdagoldx,get your drivers bruh because i’m not paying for my shit again just because y’all don’t know how to follow…,sarcastic,-0.5574,0.0,0.0,1.0,0.0,0.0,Negative
656,2021-10-10 21:17:13,@amazon,Mrs_Rochon,i’m doing my 1st transformation as a glow day too the end of the month i’m so excited,not_sarcastic,0.4795,0.33,0.33,0.0,0.33,0.0,Positive
657,2021-10-10 21:17:09,@amazon,FlangerOfTowels,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
658,2021-10-10 21:16:31,@amazon,OkroguLes,check out wooden pestle and mortar spice herbs crusher  beech wood grinder gift home m08 by wooden world…,not_sarcastic,0.4404,0.0,0.0,0.0,0.5,0.5,Positive
659,2021-10-10 21:16:30,@amazon,Ed_oldirty,ooo got my iron man with gantry gitd px previews exclusive from mailcall ironman ironman2…,sarcastic,0.128,0.0,0.0,0.0,0.0,0.0,Positive
660,2021-10-10 21:16:24,@amazon,RobertCreekmore,hey why do you let people like alexander larson sell hate filled propaganda on your website…,not_sarcastic,-0.4939,0.0,0.0,0.25,0.5,0.25,Negative
661,2021-10-10 21:16:07,@amazon,_samuel_bishop_,i recently ordered a couple cds and 2 out of the 4 that i ordered arrived broken,not_sarcastic,-0.4767,0.0,0.0,1.0,0.0,0.0,Negative
662,2021-10-10 21:15:39,@amazon,ShalNauti,from blue to yellow  to everyone with whom i worked and collaborated thanks for helping me learn and grow…,not_sarcastic,0.6249,0.0,0.0,0.25,0.25,0.5,Positive
663,2021-10-10 21:15:36,@amazon,ShalNauti,this week i completed 5 years sharing the 5 key learnings i gathered working with amazing coworkers ment…,sarcastic,0.765,0.0,0.0,0.33,0.33,0.33,Positive
664,2021-10-10 21:13:08,@amazon,ecotools,and we see you  keep that glow goin with our skin perfecting brush from and ,not_sarcastic,0.5106,0.0,0.33,0.33,0.33,0.0,Positive
665,2021-10-10 21:12:46,@amazon,KRTPRIME,2nd order of cases showed up today they sent me queen size again now i have to return them and reorder king size…,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
666,2021-10-10 21:12:15,@amazon,AndySco77762798,fegnomics the best “nomics” rebase token yet to be launched…,not_sarcastic,0.6369,0.0,0.0,1.0,0.0,0.0,Positive
667,2021-10-10 21:11:54,@amazon,AndySco77762798,fegnomics the best “nomics” rebase token yet to be launched presale tuesda…,sarcastic,0.6908,0.0,0.0,1.0,0.0,0.0,Positive
668,2021-10-10 21:11:31,@amazon,KRTPRIME,buying pillows and pillowcases from is such a pain in the ass bought a set of pillows amp cases advertised a…,sarcastic,-0.7783,0.0,0.0,0.0,0.0,1.0,Negative
669,2021-10-10 21:11:31,@amazon,Julie_Joseph1,we bought 2 soresta cat flea collars 6 weeks ago they are junk and were imposters i demand a refund no…,sarcastic,-0.128,0.0,0.0,0.0,1.0,0.0,Negative
670,2021-10-10 21:09:48,@amazon,Riddle_inMiddle,thanks for the chance my project is for birthday ce…,sarcastic,0.5994,0.0,0.0,0.0,0.0,1.0,Positive
671,2021-10-10 21:05:49,@amazon,SaadleUp,oh you know just training my son putting him back on track if you will invincible omniman,sarcastic,0.4939,0.0,0.0,0.0,1.0,0.0,Positive
672,2021-10-10 21:04:57,@amazon,JoCyndy,read sneak peek free of charge go to my dear queeramazoncom linkinprofile available,not_sarcastic,0.7096,0.5,0.0,0.5,0.0,0.0,Positive
673,2021-10-10 21:03:49,@amazon,omokhele,but pa how will you then review it if you do not buy it,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
674,2021-10-10 21:02:00,@amazon,LauraInCarlton,just saw this on amazon castle of kings a kings mc romance book 1 kings mc romance series by ebel sandy…,sarcastic,0.836,0.0,0.0,0.0,0.0,0.0,Positive
675,2021-10-10 21:01:14,@amazon,keepinit_kei,you know who it was lol he right there,not_sarcastic,0.4215,0.0,0.0,0.0,0.0,1.0,Positive
676,2021-10-10 21:00:31,@amazon,SaffronRoadFood, adventure time  no matter where you enjoy our ready to eat meals they are easy to heat and always tastes deli…,not_sarcastic,0.8698,0.43,0.0,0.0,0.14,0.43,Positive
677,2021-10-10 20:59:16,@amazon,aaron_mann21,ummm so i did a thing was having a book sale and i couldn’t help myself bookreviews bookshopday…,sarcastic,0.4019,0.0,0.0,1.0,0.0,0.0,Positive
678,2021-10-10 20:59:02,@amazon,AndrewCicchett1,is an awful company,not_sarcastic,-0.4588,0.0,0.0,0.0,0.0,0.0,Negative
679,2021-10-10 20:57:20,@amazon,Bit_Decay,so why did you use no packaging for my order that just arrived having the box for the item shown openly i…,not_sarcastic,-0.296,0.0,0.0,0.0,0.0,0.0,Negative
680,2021-10-10 20:56:37,@amazon,McTwisto,hay you wanna explain how after cancelling prime i still get paid for it for three months i swear to chris…,sarcastic,-0.25,0.0,0.33,0.0,0.33,0.33,Negative
681,2021-10-10 20:55:48,@amazon,Refee18,lost shipment number is secrete  it is already lost what is personal information for lost shipment ,not_sarcastic,-0.6808,0.0,0.0,0.0,0.6,0.4,Negative
682,2021-10-10 20:54:49,@amazon,priyasanger,i would pay more for both formats in one purchase totally mak…,sarcastic,-0.1027,0.0,0.0,0.0,0.0,1.0,Negative
683,2021-10-10 20:54:24,@amazon,moraggrant2,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
684,2021-10-10 20:54:23,@amazon,JersyDvl2,oh no your special arent you,not_sarcastic,-0.5358,0.0,0.0,1.0,0.0,0.0,Negative
685,2021-10-10 20:54:14,@amazon,lesmissy1,ok my the remote for my firetv died not even new batteries would save it a battery melted inside it so i…,sarcastic,0.2023,0.0,0.0,0.0,0.0,1.0,Positive
686,2021-10-10 20:53:13,@amazon,jayesspea,if it starts with a tba you can lodge a formal complaint for leavin…,not_sarcastic,-0.296,0.0,0.0,0.0,1.0,0.0,Negative
687,2021-10-10 20:50:22,@amazon,HiroGallery,military chocolate united states 1,not_sarcastic,0.4215,0.0,0.0,0.0,1.0,0.0,Positive
688,2021-10-10 20:49:44,@amazon,magikalalpha,i have been on hold for over 45 minutes waiting for your customer service people to find a person available…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
689,2021-10-10 20:49:38,@amazon,KhanAhmedHasan2,i do not have ngo i was helping to our country which they ne…,sarcastic,0.296,0.0,0.0,0.5,0.5,0.0,Positive
690,2021-10-10 20:48:06,@amazon,SamKyddActor,ah yes a dot not a hyphen argh £1495,sarcastic,0.4019,0.0,0.0,0.0,0.5,0.5,Positive
691,2021-10-10 20:47:51,@amazon,BradMase,it is a nice day 3rdsecondchance,not_sarcastic,0.4215,1.0,0.0,0.0,0.0,0.0,Positive
692,2021-10-10 20:44:31,@amazon,userquote,macbook air 133 laptop m18gb256gb latest model 84999 check it out at…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
693,2021-10-10 20:43:30,@amazon,TdyPatriot,i have three orders now missing undelivered in the last five days  amp nohelp has not done…,not_sarcastic,-0.296,0.5,0.0,0.0,0.5,0.0,Negative
